"iter","m","uniform_cluster_size","seed"
658,50,200,113104
659,50,200,351082
660,50,200,115641
661,50,200,527380
662,50,200,387210
663,50,200,949833
664,50,200,771272
665,50,200,57334
666,50,200,438124
667,50,200,454176
668,50,200,380818
669,50,200,359196
670,50,200,5545
671,50,200,246966
672,50,200,79159
673,50,200,634671
674,50,200,11675
675,50,200,953439
676,50,200,545862
677,50,200,122991
678,50,200,932749
679,50,200,432171
680,50,200,134013
681,50,200,154144
682,50,200,223397
683,50,200,31830
684,50,200,773920
685,50,200,919193
686,50,200,560796
687,50,200,328503
688,50,200,754124
689,50,200,10882
690,50,200,426198
691,50,200,906187
692,50,200,872410
693,50,200,632783
694,50,200,777636
695,50,200,155431
696,50,200,941110
697,50,200,558946
698,50,200,669364
699,50,200,840310
700,50,200,718550
701,50,200,591284
702,50,200,254620
703,50,200,127856
704,50,200,557218
705,50,200,90993
706,50,200,452301
707,50,200,17066
708,50,200,373269
709,50,200,219897
710,50,200,871205
711,50,200,56516
712,50,200,632467
713,50,200,463446
714,50,200,779092
715,50,200,621142
716,50,200,319999
717,50,200,156351
718,50,200,856371
719,50,200,832436
720,50,200,334093
721,50,200,530076
722,50,200,155920
723,50,200,804161
724,50,200,469482
725,50,200,747912
726,50,200,52090
727,50,200,369333
728,50,200,562476
729,50,200,927250
730,50,200,426993
731,50,200,935228
732,50,200,804048
733,50,200,503084
734,50,200,986918
735,50,200,694540
736,50,200,797544
737,50,200,438115
738,50,200,496892
739,50,200,837624
740,50,200,423979
741,50,200,585858
742,50,200,547843
743,50,200,853778
744,50,200,162189
745,50,200,282053
746,50,200,638258
747,50,200,270892
748,50,200,425500
749,50,200,862975
750,50,200,255149
751,50,200,76044
752,50,200,643290
753,50,200,357980
754,50,200,559140
755,50,200,558208
756,50,200,766854
757,50,200,190244
758,50,200,293607
759,50,200,948043
760,50,200,184958
761,50,200,937682
762,50,200,994717
763,50,200,171396
764,50,200,143166
765,50,200,240301
766,50,200,964279
767,50,200,413490
768,50,200,985989
769,50,200,964072
770,50,200,474552
771,50,200,543656
772,50,200,512242
773,50,200,521857
774,50,200,636258
775,50,200,673228
776,50,200,276789
777,50,200,668693
778,50,200,830607
779,50,200,233090
780,50,200,321878
781,50,200,176671
782,50,200,584808
783,50,200,446245
784,50,200,765864
785,50,200,895090
786,50,200,308446
787,50,200,854388
788,50,200,8051
789,50,200,538931
790,50,200,834458
791,50,200,966951
792,50,200,48443
793,50,200,903076
794,50,200,551209
795,50,200,36277
796,50,200,96672
797,50,200,584363
798,50,200,660321
799,50,200,787958
800,50,200,930589
801,50,200,334520
802,50,200,896815
803,50,200,385442
804,50,200,363586
805,50,200,20138
806,50,200,999721
807,50,200,362489
808,50,200,553660
809,50,200,989324
810,50,200,382708
811,50,200,602464
812,50,200,327160
813,50,200,567247
814,50,200,406246
815,50,200,930809
816,50,200,284322
817,50,200,385358
818,50,200,495346
819,50,200,203641
820,50,200,795008
821,50,200,990849
822,50,200,352739
823,50,200,365502
824,50,200,911725
825,50,200,397162
826,50,200,998840
827,50,200,674619
828,50,200,158317
829,50,200,914410
830,50,200,414849
831,50,200,340122
832,50,200,320502
833,50,200,472503
834,50,200,221603
835,50,200,343159
836,50,200,400543
837,50,200,11720
838,50,200,62414
839,50,200,908578
840,50,200,998119
841,50,200,691410
842,50,200,790287
843,50,200,87767
844,50,200,316764
845,50,200,952743
846,50,200,843537
847,50,200,994603
848,50,200,706007
849,50,200,56840
850,50,200,139479
851,50,200,284256
852,50,200,288220
853,50,200,609454
854,50,200,544391
855,50,200,824337
856,50,200,8702
857,50,200,364344
858,50,200,232805
859,50,200,812245
860,50,200,800949
861,50,200,529138
862,50,200,392875
863,50,200,2640
864,50,200,290715
865,50,200,971270
866,50,200,519508
867,50,200,470177
868,50,200,75085
869,50,200,76617
870,50,200,865523
871,50,200,245981
872,50,200,493494
873,50,200,578117
874,50,200,208964
875,50,200,518770
876,50,200,109730
877,50,200,800442
878,50,200,606359
879,50,200,667121
880,50,200,929300
881,50,200,32415
882,50,200,617904
883,50,200,492557
884,50,200,210021
885,50,200,144644
886,50,200,327192
887,50,200,92508
888,50,200,63328
889,50,200,798402
890,50,200,788137
891,50,200,587315
892,50,200,436838
893,50,200,351092
894,50,200,885946
895,50,200,551001
896,50,200,752565
897,50,200,487817
898,50,200,744379
899,50,200,256902
900,50,200,95409
901,50,200,591815
902,50,200,652679
903,50,200,880317
904,50,200,228277
905,50,200,825706
906,50,200,766941
907,50,200,915475
908,50,200,422470
909,50,200,849625
910,50,200,708906
911,50,200,268634
912,50,200,648397
913,50,200,559784
914,50,200,267317
915,50,200,371917
916,50,200,147982
917,50,200,190421
918,50,200,798790
919,50,200,642347
920,50,200,401192
921,50,200,384405
922,50,200,506515
923,50,200,590574
924,50,200,131643
925,50,200,781245
926,50,200,338623
927,50,200,519459
928,50,200,17621
929,50,200,317564
930,50,200,769226
931,50,200,951891
932,50,200,842970
933,50,200,922724
934,50,200,871772
935,50,200,80186
936,50,200,87936
937,50,200,984590
938,50,200,424093
939,50,200,65358
940,50,200,270970
941,50,200,876264
942,50,200,750176
943,50,200,714413
944,50,200,811811
945,50,200,932545
946,50,200,453283
947,50,200,573511
948,50,200,387579
949,50,200,79427
950,50,200,346506
951,50,200,668338
952,50,200,278320
953,50,200,76153
954,50,200,521647
955,50,200,737581
956,50,200,874914
957,50,200,385613
958,50,200,79409
959,50,200,422202
960,50,200,606445
961,50,200,564684
962,50,200,646356
963,50,200,193251
964,50,200,765357
965,50,200,471467
966,50,200,484287
967,50,200,281808
968,50,200,649784
969,50,200,774905
970,50,200,399124
971,50,200,161701
972,50,200,103678
973,50,200,722946
974,50,200,91797
975,50,200,211459
976,50,200,533477
977,50,200,271895
978,50,200,237376
979,50,200,458380
980,50,200,360410
981,50,200,254402
982,50,200,392187
983,50,200,792088
984,50,200,491831
985,50,200,24059
986,50,200,165859
987,50,200,413140
988,50,200,280701
989,50,200,808109
990,50,200,833352
991,50,200,336917
992,50,200,883504
993,50,200,396225
994,50,200,833174
995,50,200,550517
996,50,200,177782
997,50,200,900110
998,50,200,321405
999,50,200,174674
1000,50,200,155066
1,100,200,583342
2,100,200,274800
3,100,200,510453
4,100,200,255258
5,100,200,951041
6,100,200,706254
7,100,200,366803
8,100,200,867686
9,100,200,598145
10,100,200,841123
11,100,200,215189
12,100,200,644194
13,100,200,893339
14,100,200,463181
15,100,200,462926
16,100,200,5469
17,100,200,988254
18,100,200,603572
19,100,200,998965
20,100,200,939723
21,100,200,839480
22,100,200,923292
23,100,200,779240
24,100,200,258913
25,100,200,336897
26,100,200,486613
27,100,200,548446
28,100,200,18739
29,100,200,84272
30,100,200,139300
31,100,200,43103
32,100,200,900240
33,100,200,864696
34,100,200,92491
35,100,200,859121
36,100,200,121121
37,100,200,159829
38,100,200,116326
39,100,200,671743
40,100,200,942462
41,100,200,185728
42,100,200,247631
43,100,200,703460
44,100,200,801637
45,100,200,261719
46,100,200,343682
47,100,200,839052
48,100,200,633188
49,100,200,779051
50,100,200,119590
51,100,200,968979
52,100,200,324358
53,100,200,394578
54,100,200,391839
55,100,200,356537
56,100,200,348296
57,100,200,637172
58,100,200,951984
59,100,200,753259
60,100,200,27802
61,100,200,435873
62,100,200,891453
63,100,200,219494
64,100,200,450244
65,100,200,109684
66,100,200,84923
67,100,200,999554
68,100,200,125180
69,100,200,954410
70,100,200,915990
71,100,200,790613
72,100,200,281940
73,100,200,425980
74,100,200,592969
75,100,200,445173
76,100,200,493157
77,100,200,126927
78,100,200,942664
79,100,200,284053
80,100,200,416610
81,100,200,826651
82,100,200,426478
83,100,200,812211
84,100,200,313958
85,100,200,90825
86,100,200,589780
87,100,200,40720
88,100,200,722079
89,100,200,748680
90,100,200,210816
91,100,200,700042
92,100,200,869932
93,100,200,543345
94,100,200,273232
95,100,200,434569
96,100,200,700775
97,100,200,70177
98,100,200,488158
99,100,200,85869
100,100,200,934721
101,100,200,986165
102,100,200,534525
103,100,200,240690
104,100,200,947815
105,100,200,4470
106,100,200,956227
107,100,200,161355
108,100,200,255911
109,100,200,883303
110,100,200,781636
111,100,200,64738
112,100,200,132278
113,100,200,243734
114,100,200,179838
115,100,200,751645
116,100,200,788172
117,100,200,259054
118,100,200,243624
119,100,200,894291
120,100,200,287278
121,100,200,776814
122,100,200,787831
123,100,200,296919
124,100,200,564792
125,100,200,764281
126,100,200,794820
127,100,200,614404
128,100,200,99089
129,100,200,154432
130,100,200,300872
131,100,200,178609
132,100,200,467257
133,100,200,114290
134,100,200,14922
135,100,200,351513
136,100,200,848118
137,100,200,978750
138,100,200,344646
139,100,200,315517
140,100,200,585626
141,100,200,617460
142,100,200,16127
143,100,200,661352
144,100,200,993395
145,100,200,896719
146,100,200,484844
147,100,200,234331
148,100,200,51700
149,100,200,98693
150,100,200,813463
151,100,200,775645
152,100,200,907229
153,100,200,102608
154,100,200,553845
155,100,200,368925
156,100,200,62401
157,100,200,266487
158,100,200,232025
159,100,200,834355
160,100,200,322389
161,100,200,695362
162,100,200,727521
163,100,200,166716
164,100,200,21679
165,100,200,346802
166,100,200,16490
167,100,200,648034
168,100,200,70059
169,100,200,55982
170,100,200,277499
171,100,200,460965
172,100,200,128936
173,100,200,150168
174,100,200,928890
175,100,200,808891
176,100,200,87572
177,100,200,62198
178,100,200,96195
179,100,200,34223
180,100,200,819139
181,100,200,404747
182,100,200,922688
183,100,200,249342
184,100,200,943640
185,100,200,452016
186,100,200,104433
187,100,200,666254
188,100,200,51707
189,100,200,392434
190,100,200,434328
191,100,200,658951
192,100,200,191284
193,100,200,434933
194,100,200,313867
195,100,200,407482
196,100,200,113366
197,100,200,663901
198,100,200,805905
199,100,200,728369
200,100,200,326040
201,100,200,127534
202,100,200,485932
203,100,200,848954
204,100,200,659941
205,100,200,934891
206,100,200,651132
207,100,200,909071
208,100,200,48452
209,100,200,833724
210,100,200,680446
211,100,200,700747
212,100,200,964304
213,100,200,186607
214,100,200,447978
215,100,200,332140
216,100,200,62303
217,100,200,519780
218,100,200,248996
219,100,200,775954
220,100,200,119554
221,100,200,619580
222,100,200,795935
223,100,200,12863
224,100,200,689279
225,100,200,418175
226,100,200,226322
227,100,200,176266
228,100,200,58165
229,100,200,349790
230,100,200,382652
231,100,200,427732
232,100,200,143559
233,100,200,112332
234,100,200,43234
235,100,200,368830
236,100,200,227326
237,100,200,375695
238,100,200,910953
239,100,200,514002
240,100,200,268226
241,100,200,390987
242,100,200,813142
243,100,200,291990
244,100,200,894725
245,100,200,946715
246,100,200,211173
247,100,200,933744
248,100,200,372269
249,100,200,170402
250,100,200,657053
251,100,200,990302
252,100,200,888172
253,100,200,722405
254,100,200,665015
255,100,200,568062
256,100,200,433230
257,100,200,268772
258,100,200,44491
259,100,200,874653
260,100,200,160283
261,100,200,831101
262,100,200,136022
263,100,200,15415
264,100,200,395886
265,100,200,266520
266,100,200,87873
267,100,200,96605
268,100,200,835126
269,100,200,166130
270,100,200,877224
271,100,200,377642
272,100,200,580878
273,100,200,809082
274,100,200,896925
275,100,200,384143
276,100,200,251401
277,100,200,361233
278,100,200,72506
279,100,200,74972
280,100,200,60851
281,100,200,922859
282,100,200,360636
283,100,200,570550
284,100,200,194744
285,100,200,560052
286,100,200,381083
287,100,200,34784
288,100,200,484936
289,100,200,297052
290,100,200,570753
291,100,200,270723
292,100,200,825591
293,100,200,19127
294,100,200,221651
295,100,200,701917
296,100,200,72585
297,100,200,307955
298,100,200,902187
299,100,200,314060
300,100,200,878500
301,100,200,610594
302,100,200,964595
303,100,200,568425
304,100,200,417161
305,100,200,80983
306,100,200,470139
307,100,200,639935
308,100,200,678845
309,100,200,725088
310,100,200,444541
311,100,200,594753
312,100,200,87985
313,100,200,18534
314,100,200,115483
315,100,200,506468
316,100,200,294235
317,100,200,711677
318,100,200,681981
319,100,200,315950
320,100,200,846883
321,100,200,205150
322,100,200,593249
323,100,200,690701
324,100,200,879852
325,100,200,70140
326,100,200,306620
327,100,200,485947
328,100,200,355835
329,100,200,59560
330,100,200,474274
331,100,200,156495
332,100,200,929793
333,100,200,802294
334,100,200,239718
335,100,200,78292
336,100,200,7396
337,100,200,328042
338,100,200,879838
339,100,200,686251
340,100,200,300914
341,100,200,373152
342,100,200,337580
343,100,200,696465
344,100,200,242943
345,100,200,755237
346,100,200,542783
347,100,200,367390
348,100,200,350141
349,100,200,209308
350,100,200,265940
351,100,200,362802
352,100,200,136792
353,100,200,694124
354,100,200,667012
355,100,200,112721
356,100,200,552655
357,100,200,930383
358,100,200,889657
359,100,200,729388
360,100,200,488452
361,100,200,550684
362,100,200,21162
363,100,200,844699
364,100,200,633092
365,100,200,202201
366,100,200,42561
367,100,200,635275
368,100,200,157007
369,100,200,72927
370,100,200,760096
371,100,200,988555
372,100,200,730889
373,100,200,664827
374,100,200,855207
375,100,200,702166
376,100,200,194397
377,100,200,915158
378,100,200,151712
379,100,200,834111
380,100,200,462594
381,100,200,360662
382,100,200,173293
383,100,200,507378
384,100,200,220004
385,100,200,680467
386,100,200,106116
387,100,200,743101
388,100,200,133359
389,100,200,238011
390,100,200,663461
391,100,200,259249
392,100,200,275286
393,100,200,548101
394,100,200,347141
395,100,200,543258
396,100,200,760554
397,100,200,430602
398,100,200,95405
399,100,200,202210
400,100,200,932869
401,100,200,933999
402,100,200,667320
403,100,200,102001
404,100,200,653173
405,100,200,596572
406,100,200,487865
407,100,200,574689
408,100,200,807398
409,100,200,40784
410,100,200,962872
411,100,200,833548
412,100,200,147582
413,100,200,439496
414,100,200,281600
415,100,200,97797
416,100,200,261777
417,100,200,329683
418,100,200,891944
419,100,200,933394
420,100,200,97939
421,100,200,32377
422,100,200,869807
423,100,200,78485
424,100,200,580410
425,100,200,45750
426,100,200,738170
427,100,200,126030
428,100,200,619193
429,100,200,715666
430,100,200,439696
431,100,200,80334
432,100,200,92755
433,100,200,432131
434,100,200,379326
435,100,200,814924
436,100,200,458365
437,100,200,525764
438,100,200,31363
439,100,200,847784
440,100,200,735235
441,100,200,790206
442,100,200,985848
443,100,200,659681
444,100,200,883149
445,100,200,396894
446,100,200,105227
447,100,200,283214
448,100,200,78659
449,100,200,74728
450,100,200,553435
451,100,200,561451
452,100,200,941552
453,100,200,491020
454,100,200,582996
455,100,200,144111
456,100,200,244479
457,100,200,833971
458,100,200,556977
459,100,200,509749
460,100,200,658890
461,100,200,905043
462,100,200,930727
463,100,200,398681
464,100,200,973707
465,100,200,757295
466,100,200,950312
467,100,200,160050
468,100,200,97279
469,100,200,438301
470,100,200,918037
471,100,200,654498
472,100,200,436732
473,100,200,556811
474,100,200,422628
475,100,200,592048
476,100,200,780563
477,100,200,336505
478,100,200,418740
479,100,200,973115
480,100,200,514288
481,100,200,331142
482,100,200,388018
483,100,200,953407
484,100,200,47056
485,100,200,876483
486,100,200,708298
487,100,200,806790
488,100,200,975071
489,100,200,849757
490,100,200,547373
491,100,200,686346
492,100,200,633788
493,100,200,86709
494,100,200,998193
495,100,200,133868
496,100,200,565625
497,100,200,823938
498,100,200,648462
499,100,200,60322
500,100,200,139760
501,100,200,953665
502,100,200,297121
503,100,200,139996
504,100,200,726870
505,100,200,584399
506,100,200,4849
507,100,200,867259
508,100,200,653368
509,100,200,473858
510,100,200,328963
511,100,200,550066
512,100,200,57717
513,100,200,894635
514,100,200,838688
515,100,200,781545
516,100,200,338757
517,100,200,866822
518,100,200,118023
519,100,200,793371
520,100,200,103841
521,100,200,788307
522,100,200,637855
523,100,200,956230
524,100,200,823877
525,100,200,238953
526,100,200,52888
527,100,200,4298
528,100,200,136010
529,100,200,131165
530,100,200,173687
531,100,200,297996
532,100,200,63085
533,100,200,222078
534,100,200,579862
535,100,200,202394
536,100,200,61461
537,100,200,110638
538,100,200,442797
539,100,200,217884
540,100,200,486366
541,100,200,101316
542,100,200,147077
543,100,200,382930
544,100,200,59071
545,100,200,863330
546,100,200,820407
547,100,200,891142
548,100,200,497438
549,100,200,194227
550,100,200,34109
551,100,200,526405
552,100,200,653602
553,100,200,622610
554,100,200,369507
555,100,200,155450
556,100,200,689588
557,100,200,51501
558,100,200,400772
559,100,200,373876
560,100,200,215863
561,100,200,709264
562,100,200,235364
563,100,200,703921
564,100,200,846249
565,100,200,498409
566,100,200,512601
567,100,200,288348
568,100,200,950176
569,100,200,58838
570,100,200,96450
571,100,200,301641
572,100,200,174515
573,100,200,589152
574,100,200,31631
575,100,200,875028
576,100,200,773968
577,100,200,362207
578,100,200,461088
579,100,200,562240
580,100,200,359004
581,100,200,422838
582,100,200,724854
583,100,200,789506
584,100,200,624275
585,100,200,465639
586,100,200,207297
587,100,200,161380
588,100,200,414477
589,100,200,642206
590,100,200,284910
591,100,200,897646
592,100,200,101063
593,100,200,214903
594,100,200,872872
595,100,200,224059
596,100,200,453568
597,100,200,662797
598,100,200,660130
599,100,200,38861
600,100,200,291294
601,100,200,17439
602,100,200,680437
603,100,200,983025
604,100,200,370292
605,100,200,626183
606,100,200,280572
607,100,200,453384
608,100,200,695360
609,100,200,432853
610,100,200,619383
611,100,200,81267
612,100,200,129637
613,100,200,791922
614,100,200,684914
615,100,200,684537
616,100,200,468639
617,100,200,441414
618,100,200,875193
619,100,200,99167
620,100,200,723394
621,100,200,423647
622,100,200,889064
623,100,200,872681
624,100,200,177226
625,100,200,796407
626,100,200,770641
627,100,200,228223
628,100,200,58650
629,100,200,737151
630,100,200,112852
631,100,200,58048
632,100,200,685292
633,100,200,631668
634,100,200,856572
635,100,200,9177
636,100,200,278262
637,100,200,266225
638,100,200,194952
639,100,200,505204
640,100,200,826063
641,100,200,647108
642,100,200,812604
643,100,200,857259
644,100,200,984791
645,100,200,594319
646,100,200,758771
647,100,200,341364
648,100,200,171010
649,100,200,130368
650,100,200,391375
651,100,200,653843
652,100,200,91159
653,100,200,484031
654,100,200,959369
655,100,200,222395
656,100,200,824736
657,100,200,720474
658,100,200,271554
659,100,200,96945
660,100,200,516835
661,100,200,407897
662,100,200,522170
663,100,200,709789
664,100,200,105734
665,100,200,963852
666,100,200,178759
667,100,200,418478
668,100,200,230758
669,100,200,73732
670,100,200,446169
671,100,200,464151
672,100,200,500990
673,100,200,312267
674,100,200,357658
675,100,200,961330
676,100,200,50229
677,100,200,169295
678,100,200,106110
679,100,200,438392
680,100,200,413126
681,100,200,726338
682,100,200,950344
683,100,200,195583
684,100,200,867524
685,100,200,479869
686,100,200,923325
687,100,200,897330
688,100,200,589546
689,100,200,45444
690,100,200,33041
691,100,200,420516
692,100,200,760049
693,100,200,787327
694,100,200,720492
695,100,200,916739
696,100,200,556100
697,100,200,476564
698,100,200,696732
699,100,200,934599
700,100,200,436334
701,100,200,459939
702,100,200,8496
703,100,200,809001
704,100,200,212209
705,100,200,1354
706,100,200,437510
707,100,200,483660
708,100,200,207526
709,100,200,395092
710,100,200,972412
711,100,200,378447
712,100,200,535625
713,100,200,792136
714,100,200,432364
715,100,200,615197
716,100,200,251667
717,100,200,562167
718,100,200,53574
719,100,200,147334
720,100,200,321253
721,100,200,780767
722,100,200,417598
723,100,200,372266
724,100,200,669521
725,100,200,408450
726,100,200,361373
727,100,200,880946
728,100,200,367824
729,100,200,973045
730,100,200,824447
731,100,200,560436
732,100,200,183380
733,100,200,483163
734,100,200,175597
735,100,200,71930
736,100,200,455028
737,100,200,208480
738,100,200,759249
739,100,200,486160
740,100,200,934565
741,100,200,248569
742,100,200,932565
743,100,200,546487
744,100,200,47378
745,100,200,52158
746,100,200,41489
747,100,200,67466
748,100,200,877165
749,100,200,806512
750,100,200,428299
751,100,200,87858
752,100,200,988590
753,100,200,302527
754,100,200,98686
755,100,200,922088
756,100,200,733708
757,100,200,427006
758,100,200,383588
759,100,200,77745
760,100,200,23338
761,100,200,247209
762,100,200,911377
763,100,200,911556
764,100,200,207168
765,100,200,652285
766,100,200,815833
767,100,200,571679
768,100,200,391417
769,100,200,401108
770,100,200,115519
771,100,200,280946
772,100,200,499829
773,100,200,405187
774,100,200,372124
775,100,200,340553
776,100,200,922351
777,100,200,208834
778,100,200,306714
779,100,200,558688
780,100,200,131715
781,100,200,699629
782,100,200,848354
783,100,200,923805
784,100,200,910425
785,100,200,185656
786,100,200,973076
787,100,200,60242
788,100,200,788639
789,100,200,507735
790,100,200,751304
791,100,200,118136
792,100,200,938911
793,100,200,241472
794,100,200,910054
795,100,200,736284
796,100,200,761132
797,100,200,519368
798,100,200,530049
799,100,200,113564
800,100,200,253750
801,100,200,728663
802,100,200,66510
803,100,200,158715
804,100,200,761508
805,100,200,4096
806,100,200,256914
807,100,200,291516
808,100,200,412392
809,100,200,826195
810,100,200,430899
811,100,200,797784
812,100,200,159667
813,100,200,964529
814,100,200,761921
815,100,200,731030
816,100,200,491623
817,100,200,687129
818,100,200,368998
819,100,200,799523
820,100,200,727881
821,100,200,281780
822,100,200,310287
823,100,200,392034
824,100,200,951987
825,100,200,522021
826,100,200,531235
827,100,200,350661
828,100,200,794259
829,100,200,55496
830,100,200,215633
831,100,200,47900
832,100,200,178098
833,100,200,235193
834,100,200,978137
835,100,200,155543
836,100,200,146310
837,100,200,505328
838,100,200,291594
839,100,200,24379
840,100,200,465321
841,100,200,771922
842,100,200,343849
843,100,200,697468
844,100,200,810147
845,100,200,659041
846,100,200,158228
847,100,200,376261
848,100,200,951088
849,100,200,427122
850,100,200,481112
851,100,200,730368
852,100,200,878438
853,100,200,810538
854,100,200,314063
855,100,200,567977
856,100,200,440538
857,100,200,493619
858,100,200,955466
859,100,200,193393
860,100,200,529380
861,100,200,890879
862,100,200,950502
863,100,200,639648
864,100,200,488566
865,100,200,914692
866,100,200,273995
867,100,200,808908
868,100,200,644124
869,100,200,296268
870,100,200,573097
871,100,200,556452
872,100,200,283930
873,100,200,722840
874,100,200,583299
875,100,200,958
876,100,200,858963
877,100,200,413421
878,100,200,650399
879,100,200,825887
880,100,200,777714
881,100,200,1334
882,100,200,869248
883,100,200,822050
884,100,200,987031
885,100,200,870157
886,100,200,630253
887,100,200,424609
888,100,200,932600
889,100,200,746449
890,100,200,766961
891,100,200,913721
892,100,200,629907
893,100,200,141911
894,100,200,739536
895,100,200,859506
896,100,200,211345
897,100,200,15448
898,100,200,178395
899,100,200,663527
900,100,200,811747
901,100,200,348583
902,100,200,470906
903,100,200,735957
904,100,200,479760
905,100,200,240274
906,100,200,551021
907,100,200,564999
908,100,200,439128
909,100,200,891713
910,100,200,328522
911,100,200,99232
912,100,200,425444
913,100,200,1536
914,100,200,80542
915,100,200,988517
916,100,200,878499
917,100,200,483089
918,100,200,159825
919,100,200,772818
920,100,200,741700
921,100,200,476482
922,100,200,813997
923,100,200,895041
924,100,200,658699
925,100,200,449598
926,100,200,779476
927,100,200,284147
928,100,200,788144
929,100,200,370455
930,100,200,234185
931,100,200,920551
932,100,200,370236
933,100,200,676533
934,100,200,393708
935,100,200,544095
936,100,200,204785
937,100,200,214479
938,100,200,676197
939,100,200,402497
940,100,200,423072
941,100,200,904475
942,100,200,405896
943,100,200,834629
944,100,200,196001
945,100,200,549112
946,100,200,538259
947,100,200,863630
948,100,200,228346
949,100,200,457876
950,100,200,868114
951,100,200,878033
952,100,200,463188
953,100,200,195883
954,100,200,324247
955,100,200,513882
956,100,200,667053
957,100,200,946710
958,100,200,923903
959,100,200,576084
960,100,200,768412
961,100,200,474968
962,100,200,800872
963,100,200,465152
964,100,200,169057
965,100,200,348288
966,100,200,227906
967,100,200,408227
968,100,200,232515
969,100,200,274285
970,100,200,915629
971,100,200,422724
972,100,200,212428
973,100,200,26410
974,100,200,25386
975,100,200,762988
976,100,200,962197
977,100,200,534164
978,100,200,258178
979,100,200,650521
980,100,200,658985
981,100,200,928606
982,100,200,666895
983,100,200,444064
984,100,200,740540
985,100,200,192654
986,100,200,686736
987,100,200,278241
988,100,200,240068
989,100,200,881868
990,100,200,638003
991,100,200,207996
992,100,200,961112
993,100,200,739573
994,100,200,142378
995,100,200,787736
996,100,200,352572
997,100,200,11196
998,100,200,127844
999,100,200,261941
1000,100,200,606140
