"","resultnegative","resultpositive","pan_day","age","gendermale","demo_groupother adult","demo_grouppatient","payor_groupcommercial","payor_groupgovernment","payor_groupmedical assistance","payor_groupother","payor_groupself pay","patient_classemergency","patient_classoutpatient","drive_thru_ind","std_pan_day","std_age","std_drive_thru_ind","clinic_name"
"demo_groupother.adult.26",7.627765064836e-05,-7.627765064836e-05,-0.0018526489019475,0.0392899805403572,0.003813882532418,0.00869565217391304,-0.00869565217391304,0.00404271548436308,-0.00396643783371472,0,0,-7.627765064836e-05,0,0,-0.0029810596405291,-0.0018526489019475,0.0392899805403572,-0.0029810596405291,"inpatient ward j"
"demo_grouppatient.26",-7.627765064836e-05,7.627765064836e-05,0.0018526489019475,-0.0392899805403572,-0.003813882532418,-0.00869565217391304,0.00869565217391304,-0.00404271548436308,0.00396643783371472,0,0,7.627765064836e-05,0,0,0.0029810596405291,0.0018526489019475,-0.0392899805403572,0.0029810596405291,"inpatient ward j"
"payor_groupcommercial.26",-0.00404271548436308,0.00404271548436308,-0.0524696635444417,0.114231069831351,-0.0530129672006102,0.00404271548436308,-0.00404271548436308,0.250648360030511,-0.245919145690313,0,0,-0.00472921434019832,0,0,0.0437222080610934,-0.0524696635444417,0.114231069831351,0.0437222080610934,"inpatient ward j"
"payor_groupgovernment.26",0.00396643783371472,-0.00396643783371472,0.0646706798844102,-0.109264501577814,0.0579710144927536,-0.00396643783371472,0.00396643783371472,-0.245919145690313,0.249885583524027,0,0,-0.00396643783371472,0,0,-0.0407411484205643,0.0646706798844102,-0.109264501577814,-0.0407411484205643,"inpatient ward j"
"payor_groupmedical.assistance.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward j"
"payor_groupother.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward j"
"payor_groupself.pay.26",7.627765064836e-05,-7.627765064836e-05,-0.0122010163399685,-0.00496656825353702,-0.0049580472921434,-7.627765064836e-05,7.627765064836e-05,-0.00472921434019832,-0.00396643783371472,0,0,0.00869565217391304,0,0,-0.0029810596405291,-0.0122010163399685,-0.00496656825353702,-0.0029810596405291,"inpatient ward j"
"patient_classemergency.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward j"
"patient_classoutpatient.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward j"
"drive_thru_ind.26",0.0029810596405291,-0.0029810596405291,-0.126923633772679,0.0180969584118021,-0.0794949237474426,-0.0029810596405291,0.0029810596405291,0.0437222080610934,-0.0407411484205643,0,0,-0.0029810596405291,0,0,1,-0.126923633772679,0.0180969584118021,1,"inpatient ward j"
"std_pan_day.26",0.00854865136184346,-0.00854865136184346,1,0.233631510911397,0.0600655240424264,-0.0018526489019475,0.0018526489019475,-0.0524696635444417,0.0646706798844102,0,0,-0.0122010163399685,0,0,-0.126923633772679,1,0.233631510911397,-0.126923633772679,"inpatient ward j"
"std_age.26",-0.0147030089881937,0.0147030089881937,0.233631510911397,1,-0.0386015453368966,0.0392899805403572,-0.0392899805403572,0.114231069831351,-0.109264501577814,0,0,-0.00496656825353702,0,0,0.0180969584118021,0.233631510911397,1,0.0180969584118021,"inpatient ward j"
"std_drive_thru_ind.26",0.0029810596405291,-0.0029810596405291,-0.126923633772679,0.0180969584118021,-0.0794949237474425,-0.0029810596405291,0.0029810596405291,0.0437222080610934,-0.0407411484205643,0,0,-0.0029810596405291,0,0,1,-0.126923633772679,0.0180969584118021,1,"inpatient ward j"
"resultnegative.27",0.0543956043956044,-0.0543956043956044,0.0318296103823529,0.0319305450454687,-0.00989010989010989,0,0,-0.00934065934065934,0.00934065934065934,0,0,0,0,0,0.0196413957838444,0.0318296103823529,0.0319305450454687,0.0196413957838444,"inpatient ward k"
"resultpositive.27",-0.0543956043956044,0.0543956043956044,-0.0318296103823529,-0.0319305450454687,0.00989010989010989,0,0,0.00934065934065934,-0.00934065934065934,0,0,0,0,0,-0.0196413957838444,-0.0318296103823529,-0.0319305450454687,-0.0196413957838444,"inpatient ward k"
"pan_day.27",0.0318296103823529,-0.0318296103823529,1,0.0584686418004403,-0.00535848536882985,0,0,-0.0040732780463252,0.0040732780463252,0,0,0,0,0,0.174440959555789,1,0.0584686418004403,0.174440959555789,"inpatient ward k"
"age.27",0.0319305450454687,-0.0319305450454687,0.0584686418004403,1,-0.0152092294819899,0,0,-0.0617696983029039,0.0617696983029039,0,0,0,0,0,-0.033886862582703,0.0584686418004403,1,-0.033886862582703,"inpatient ward k"
"gendermale.27",-0.00989010989010989,0.00989010989010989,-0.00535848536882985,-0.0152092294819899,0.252380952380952,0,0,0.0745421245421245,-0.0745421245421245,0,0,0,0,0,-0.0139870545733437,-0.00535848536882985,-0.0152092294819899,-0.0139870545733437,"inpatient ward k"
"demo_groupother.adult.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward k"
"demo_grouppatient.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward k"
"payor_groupcommercial.27",-0.00934065934065934,0.00934065934065934,-0.0040732780463252,-0.0617696983029039,0.0745421245421245,0,0,0.252380952380952,-0.252380952380952,0,0,0,0,0,-0.0485082956479793,-0.00407327804632521,-0.0617696983029039,-0.0485082956479793,"inpatient ward k"
"payor_groupgovernment.27",0.00934065934065934,-0.00934065934065934,0.0040732780463252,0.0617696983029039,-0.0745421245421245,0,0,-0.252380952380952,0.252380952380952,0,0,0,0,0,0.0485082956479793,0.00407327804632521,0.0617696983029039,0.0485082956479793,"inpatient ward k"
"payor_groupmedical.assistance.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward k"
"payor_groupother.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward k"
"payor_groupself.pay.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward k"
"patient_classemergency.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward k"
"patient_classoutpatient.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward k"
"drive_thru_ind.27",0.0196413957838444,-0.0196413957838444,0.174440959555789,-0.033886862582703,-0.0139870545733437,0,0,-0.0485082956479793,0.0485082956479793,0,0,0,0,0,1,0.174440959555789,-0.033886862582703,1,"inpatient ward k"
"std_pan_day.27",0.0318296103823529,-0.0318296103823529,1,0.0584686418004403,-0.00535848536882985,0,0,-0.00407327804632521,0.00407327804632521,0,0,0,0,0,0.174440959555789,1,0.0584686418004403,0.174440959555789,"inpatient ward k"
"std_age.27",0.0319305450454687,-0.0319305450454687,0.0584686418004403,1,-0.0152092294819899,0,0,-0.0617696983029039,0.0617696983029039,0,0,0,0,0,-0.033886862582703,0.0584686418004403,1,-0.033886862582703,"inpatient ward k"
"std_drive_thru_ind.27",0.0196413957838444,-0.0196413957838444,0.174440959555789,-0.033886862582703,-0.0139870545733437,0,0,-0.0485082956479793,0.0485082956479793,0,0,0,0,0,1,0.174440959555789,-0.033886862582703,1,"inpatient ward k"
"resultnegative.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward l"
"resultpositive.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward l"
"pan_day.28",0,0,1,0.152925793051724,0.223490829137589,0,0,0.0854523758467252,-0.0854523758467252,0,0,0,0,0,0,1,0.152925793051724,0,"inpatient ward l"
"age.28",0,0,0.152925793051724,1,0.126899092674731,0,0,-0.394797177210274,0.394797177210274,0,0,0,0,0,0,0.152925793051724,1,0,"inpatient ward l"
"gendermale.28",0,0,0.223490829137589,0.126899092674731,0.2,0,0,0.1,-0.1,0,0,0,0,0,0,0.223490829137589,0.126899092674731,0,"inpatient ward l"
"demo_groupother.adult.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward l"
"demo_grouppatient.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward l"
"payor_groupcommercial.28",0,0,0.0854523758467252,-0.394797177210274,0.1,0,0,0.3,-0.3,0,0,0,0,0,0,0.0854523758467252,-0.394797177210274,0,"inpatient ward l"
"payor_groupgovernment.28",0,0,-0.0854523758467252,0.394797177210274,-0.1,0,0,-0.3,0.3,0,0,0,0,0,0,-0.0854523758467252,0.394797177210274,0,"inpatient ward l"
"payor_groupmedical.assistance.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward l"
"payor_groupother.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward l"
"payor_groupself.pay.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward l"
"patient_classemergency.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward l"
"patient_classoutpatient.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward l"
"drive_thru_ind.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward l"
"std_pan_day.28",0,0,1,0.152925793051724,0.223490829137589,0,0,0.0854523758467252,-0.0854523758467252,0,0,0,0,0,0,1,0.152925793051724,0,"inpatient ward l"
"std_age.28",0,0,0.152925793051724,1,0.126899092674731,0,0,-0.394797177210274,0.394797177210274,0,0,0,0,0,0,0.152925793051724,1,0,"inpatient ward l"
"std_drive_thru_ind.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward l"
"resultnegative.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"resultpositive.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"pan_day.29",0,0,1,0.399665531697609,-0.138112252214709,0,0,-0.025603697380267,0.025603697380267,0,0,0,0,0,0.0402701974475037,1,0.399665531697609,0.0402701974475037,"inpatient ward m"
"age.29",0,0,0.399665531697609,1,-0.0293624727113903,0,0,-0.0348245565354002,0.0348245565354002,0,0,0,0,0,0.177443992860588,0.399665531697609,1,0.177443992860588,"inpatient ward m"
"gendermale.29",0,0,-0.138112252214709,-0.0293624727113903,0.256349206349206,0,0,0.0126984126984127,-0.0126984126984127,0,0,0,0,0,-0.00683266718075656,-0.138112252214709,-0.0293624727113903,-0.00683266718075656,"inpatient ward m"
"demo_groupother.adult.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"demo_grouppatient.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"payor_groupcommercial.29",0,0,-0.025603697380267,-0.0348245565354002,0.0126984126984127,0,0,0.253968253968254,-0.253968253968254,0,0,0,0,0,-0.0136653343615131,-0.025603697380267,-0.0348245565354002,-0.0136653343615131,"inpatient ward m"
"payor_groupgovernment.29",0,0,0.025603697380267,0.0348245565354002,-0.0126984126984127,0,0,-0.253968253968254,0.253968253968254,0,0,0,0,0,0.0136653343615131,0.025603697380267,0.0348245565354002,0.0136653343615131,"inpatient ward m"
"payor_groupmedical.assistance.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"payor_groupother.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"payor_groupself.pay.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"patient_classemergency.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"patient_classoutpatient.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward m"
"drive_thru_ind.29",0,0,0.0402701974475037,0.177443992860588,-0.00683266718075656,0,0,-0.0136653343615131,0.0136653343615131,0,0,0,0,0,1,0.0402701974475037,0.177443992860588,1,"inpatient ward m"
"std_pan_day.29",0,0,1,0.399665531697609,-0.138112252214709,0,0,-0.025603697380267,0.025603697380267,0,0,0,0,0,0.0402701974475037,1,0.399665531697609,0.0402701974475037,"inpatient ward m"
"std_age.29",0,0,0.399665531697609,1,-0.0293624727113903,0,0,-0.0348245565354002,0.0348245565354002,0,0,0,0,0,0.177443992860588,0.399665531697609,1,0.177443992860588,"inpatient ward m"
"std_drive_thru_ind.29",0,0,0.0402701974475037,0.177443992860588,-0.00683266718075656,0,0,-0.0136653343615131,0.0136653343615131,0,0,0,0,0,1,0.0402701974475037,0.177443992860588,1,"inpatient ward m"
"resultnegative.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"resultpositive.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"pan_day.30",0,0,1,0.383373081075214,0.0474913262658413,0,0,-0.0561261128596306,0.0561261128596306,0,0,0,0,0,0,1,0.383373081075214,0,"inpatient ward n"
"age.30",0,0,0.383373081075214,1,-0.0877104630420676,0,0,0.0180846315550655,-0.0180846315550655,0,0,0,0,0,0,0.383373081075214,1,0,"inpatient ward n"
"gendermale.30",0,0,0.0474913262658413,-0.0877104630420676,0.256410256410256,0,0,0.141025641025641,-0.141025641025641,0,0,0,0,0,0,0.0474913262658413,-0.0877104630420676,0,"inpatient ward n"
"demo_groupother.adult.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"demo_grouppatient.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"payor_groupcommercial.30",0,0,-0.0561261128596306,0.0180846315550655,0.141025641025641,0,0,0.256410256410256,-0.256410256410256,0,0,0,0,0,0,-0.0561261128596306,0.0180846315550655,0,"inpatient ward n"
"payor_groupgovernment.30",0,0,0.0561261128596306,-0.0180846315550655,-0.141025641025641,0,0,-0.256410256410256,0.256410256410256,0,0,0,0,0,0,0.0561261128596306,-0.0180846315550655,0,"inpatient ward n"
"payor_groupmedical.assistance.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"payor_groupother.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"payor_groupself.pay.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"patient_classemergency.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"patient_classoutpatient.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"drive_thru_ind.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"std_pan_day.30",0,0,1,0.383373081075214,0.0474913262658413,0,0,-0.0561261128596306,0.0561261128596306,0,0,0,0,0,0,1,0.383373081075214,0,"inpatient ward n"
"std_age.30",0,0,0.383373081075214,1,-0.0877104630420676,0,0,0.0180846315550655,-0.0180846315550655,0,0,0,0,0,0,0.383373081075214,1,0,"inpatient ward n"
"std_drive_thru_ind.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward n"
"resultnegative.31",0.0253080253080253,-0.0253080253080253,-0.000142216274326854,0.0218896773469207,-0.0116550116550117,0,0,0.015984015984016,-0.015984015984016,0,0,0,0,0,0.0067539976290082,-0.000142216274326855,0.0218896773469207,0.0067539976290082,"inpatient ward o"
"resultpositive.31",-0.0253080253080253,0.0253080253080253,0.000142216274326854,-0.0218896773469207,0.0116550116550117,0,0,-0.015984015984016,0.015984015984016,0,0,0,0,0,-0.0067539976290082,0.000142216274326855,-0.0218896773469207,-0.0067539976290082,"inpatient ward o"
"pan_day.31",-0.000142216274326854,0.000142216274326854,1,0.197809601947866,-0.0161237701018071,0,0,-0.0252433886930167,0.0252433886930167,0,0,0,0,0,-0.0294936722525799,1,0.197809601947866,-0.0294936722525799,"inpatient ward o"
"age.31",0.0218896773469207,-0.0218896773469207,0.197809601947866,1,-0.0675155222599415,0,0,-0.0136165759179714,0.0136165759179714,0,0,0,0,0,-0.140388888874648,0.197809601947866,1,-0.140388888874647,"inpatient ward o"
"gendermale.31",-0.0116550116550117,0.0116550116550117,-0.0161237701018071,-0.0675155222599415,0.250582750582751,0,0,0.0849150849150849,-0.0849150849150849,0,0,0,0,0,0.0128325954951156,-0.0161237701018071,-0.0675155222599415,0.0128325954951156,"inpatient ward o"
"demo_groupother.adult.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward o"
"demo_grouppatient.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward o"
"payor_groupcommercial.31",0.015984015984016,-0.015984015984016,-0.0252433886930167,-0.0136165759179714,0.0849150849150849,0,0,0.23976023976024,-0.23976023976024,0,0,0,0,0,-0.0567335800836689,-0.0252433886930167,-0.0136165759179714,-0.0567335800836689,"inpatient ward o"
"payor_groupgovernment.31",-0.015984015984016,0.015984015984016,0.0252433886930167,0.0136165759179714,-0.0849150849150849,0,0,-0.23976023976024,0.23976023976024,0,0,0,0,0,0.0567335800836689,0.0252433886930167,0.0136165759179714,0.0567335800836689,"inpatient ward o"
"payor_groupmedical.assistance.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward o"
"payor_groupother.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward o"
"payor_groupself.pay.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward o"
"patient_classemergency.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward o"
"patient_classoutpatient.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward o"
"drive_thru_ind.31",0.0067539976290082,-0.0067539976290082,-0.0294936722525799,-0.140388888874648,0.0128325954951156,0,0,-0.0567335800836689,0.0567335800836689,0,0,0,0,0,1,-0.0294936722525799,-0.140388888874647,1,"inpatient ward o"
"std_pan_day.31",-0.000142216274326855,0.000142216274326855,1,0.197809601947866,-0.0161237701018071,0,0,-0.0252433886930167,0.0252433886930167,0,0,0,0,0,-0.0294936722525799,1,0.197809601947866,-0.0294936722525799,"inpatient ward o"
"std_age.31",0.0218896773469207,-0.0218896773469207,0.197809601947866,1,-0.0675155222599415,0,0,-0.0136165759179714,0.0136165759179714,0,0,0,0,0,-0.140388888874647,0.197809601947866,1,-0.140388888874647,"inpatient ward o"
"std_drive_thru_ind.31",0.0067539976290082,-0.0067539976290082,-0.0294936722525799,-0.140388888874647,0.0128325954951156,0,0,-0.0567335800836689,0.0567335800836689,0,0,0,0,0,1,-0.0294936722525799,-0.140388888874647,1,"inpatient ward o"
"resultnegative.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward p"
"resultpositive.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward p"
"pan_day.32",0,0,1,0.423893036305088,-0.00293404782306818,0,0,0.0612469337689932,-0.0612469337689932,0,0,0,0,0,0.0122108109799005,1,0.423893036305088,0.0122108109799005,"inpatient ward p"
"age.32",0,0,0.423893036305088,1,-0.0764884910522651,0,0,0.0201651015578177,-0.0201651015578177,0,0,0,0,0,-0.183939044556315,0.423893036305088,1,-0.183939044556315,"inpatient ward p"
"gendermale.32",0,0,-0.00293404782306818,-0.0764884910522651,0.23879781420765,0,0,0.0573770491803279,-0.0573770491803279,0,0,0,0,0,-0.0363450458219332,-0.00293404782306818,-0.0764884910522651,-0.0363450458219332,"inpatient ward p"
"demo_groupother.adult.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward p"
"demo_grouppatient.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward p"
"payor_groupcommercial.32",0,0,0.0612469337689932,0.0201651015578177,0.0573770491803279,0,0,0.252459016393443,-0.252459016393443,0,0,0,0,0,0.0505134535152291,0.0612469337689932,0.0201651015578177,0.0505134535152291,"inpatient ward p"
"payor_groupgovernment.32",0,0,-0.0612469337689932,-0.0201651015578177,-0.0573770491803279,0,0,-0.252459016393443,0.252459016393443,0,0,0,0,0,-0.0505134535152291,-0.0612469337689932,-0.0201651015578177,-0.0505134535152291,"inpatient ward p"
"payor_groupmedical.assistance.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward p"
"payor_groupother.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward p"
"payor_groupself.pay.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward p"
"patient_classemergency.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward p"
"patient_classoutpatient.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward p"
"drive_thru_ind.32",0,0,0.0122108109799005,-0.183939044556315,-0.0363450458219332,0,0,0.0505134535152291,-0.0505134535152291,0,0,0,0,0,1,0.0122108109799005,-0.183939044556315,1,"inpatient ward p"
"std_pan_day.32",0,0,1,0.423893036305088,-0.00293404782306818,0,0,0.0612469337689932,-0.0612469337689932,0,0,0,0,0,0.0122108109799005,1,0.423893036305088,0.0122108109799005,"inpatient ward p"
"std_age.32",0,0,0.423893036305088,1,-0.0764884910522651,0,0,0.0201651015578177,-0.0201651015578177,0,0,0,0,0,-0.183939044556315,0.423893036305088,1,-0.183939044556315,"inpatient ward p"
"std_drive_thru_ind.32",0,0,0.0122108109799005,-0.183939044556315,-0.0363450458219332,0,0,0.0505134535152291,-0.0505134535152291,0,0,0,0,0,1,0.0122108109799005,-0.183939044556315,1,"inpatient ward p"
"resultnegative.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward q"
"resultpositive.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward q"
"pan_day.33",0,0,1,0.365664138693658,-0.145913528533312,0,0,-0.00906350945994125,0.00906350945994125,0,0,0,0,0,-0.371699340075425,1,0.365664138693658,-0.371699340075425,"inpatient ward q"
"age.33",0,0,0.365664138693658,1,-0.0767586537409403,0,0,0.0524468451486629,-0.0524468451486629,0,0,0,0,0,-0.234117650862355,0.365664138693658,1,-0.234117650862355,"inpatient ward q"
"gendermale.33",0,0,-0.145913528533312,-0.0767586537409403,0.245614035087719,0,0,0.0380116959064327,-0.0380116959064327,0,0,0,0,0,0.0463679070062214,-0.145913528533312,-0.0767586537409403,0.0463679070062214,"inpatient ward q"
"demo_groupother.adult.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward q"
"demo_grouppatient.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward q"
"payor_groupcommercial.33",0,0,-0.00906350945994125,0.0524468451486629,0.0380116959064327,0,0,0.263157894736842,-0.263157894736842,0,0,0,0,0,0.00927358140124429,-0.00906350945994124,0.0524468451486629,0.00927358140124429,"inpatient ward q"
"payor_groupgovernment.33",0,0,0.00906350945994125,-0.0524468451486629,-0.0380116959064327,0,0,-0.263157894736842,0.263157894736842,0,0,0,0,0,-0.00927358140124429,0.00906350945994124,-0.0524468451486629,-0.00927358140124429,"inpatient ward q"
"payor_groupmedical.assistance.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward q"
"payor_groupother.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward q"
"payor_groupself.pay.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward q"
"patient_classemergency.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward q"
"patient_classoutpatient.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward q"
"drive_thru_ind.33",0,0,-0.371699340075425,-0.234117650862355,0.0463679070062214,0,0,0.00927358140124429,-0.00927358140124429,0,0,0,0,0,1,-0.371699340075425,-0.234117650862355,1,"inpatient ward q"
"std_pan_day.33",0,0,1,0.365664138693658,-0.145913528533312,0,0,-0.00906350945994124,0.00906350945994124,0,0,0,0,0,-0.371699340075425,1,0.365664138693658,-0.371699340075425,"inpatient ward q"
"std_age.33",0,0,0.365664138693658,1,-0.0767586537409403,0,0,0.0524468451486629,-0.0524468451486629,0,0,0,0,0,-0.234117650862355,0.365664138693658,1,-0.234117650862355,"inpatient ward q"
"std_drive_thru_ind.33",0,0,-0.371699340075425,-0.234117650862355,0.0463679070062214,0,0,0.00927358140124429,-0.00927358140124429,0,0,0,0,0,1,-0.371699340075425,-0.234117650862355,1,"inpatient ward q"
"resultnegative.34",0.0687830687830688,-0.0687830687830688,0.0675054922392372,0.010472713905864,0.0238095238095238,0,0,0.00529100529100529,-0.00529100529100529,0,0,0,0,0,0,0.0675054922392372,0.010472713905864,0,"inpatient ward r"
"resultpositive.34",-0.0687830687830688,0.0687830687830688,-0.0675054922392372,-0.010472713905864,-0.0238095238095238,0,0,-0.00529100529100529,0.00529100529100529,0,0,0,0,0,0,-0.0675054922392372,-0.010472713905864,0,"inpatient ward r"
"pan_day.34",0.0675054922392372,-0.0675054922392372,1,0.404136831321029,-0.22592095970037,0,0,0.115281585600531,-0.115281585600531,0,0,0,0,0,0,1,0.404136831321029,0,"inpatient ward r"
"age.34",0.010472713905864,-0.010472713905864,0.404136831321029,1,-0.049655109036424,0,0,0.0881152480355452,-0.0881152480355452,0,0,0,0,0,0,0.404136831321029,1,0,"inpatient ward r"
"gendermale.34",0.0238095238095238,-0.0238095238095238,-0.22592095970037,-0.049655109036424,0.226190476190476,0,0,-0.00529100529100529,0.00529100529100529,0,0,0,0,0,0,-0.22592095970037,-0.0496551090364241,0,"inpatient ward r"
"demo_groupother.adult.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward r"
"demo_grouppatient.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward r"
"payor_groupcommercial.34",0.00529100529100529,-0.00529100529100529,0.115281585600531,0.0881152480355452,-0.00529100529100529,0,0,0.253968253968254,-0.253968253968254,0,0,0,0,0,0,0.115281585600531,0.0881152480355452,0,"inpatient ward r"
"payor_groupgovernment.34",-0.00529100529100529,0.00529100529100529,-0.115281585600531,-0.0881152480355452,0.00529100529100529,0,0,-0.253968253968254,0.253968253968254,0,0,0,0,0,0,-0.115281585600531,-0.0881152480355452,0,"inpatient ward r"
"payor_groupmedical.assistance.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward r"
"payor_groupother.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward r"
"payor_groupself.pay.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward r"
"patient_classemergency.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward r"
"patient_classoutpatient.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward r"
"drive_thru_ind.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward r"
"std_pan_day.34",0.0675054922392372,-0.0675054922392372,1,0.404136831321029,-0.22592095970037,0,0,0.115281585600531,-0.115281585600531,0,0,0,0,0,0,1,0.404136831321029,0,"inpatient ward r"
"std_age.34",0.010472713905864,-0.010472713905864,0.404136831321029,1,-0.0496551090364241,0,0,0.0881152480355452,-0.0881152480355452,0,0,0,0,0,0,0.404136831321029,1,0,"inpatient ward r"
